!DatalogFileV1.0 1580605370
#
# User :            Start : 2020/2/2 10:2:50
# PRO_RcpNameSM : SW_80.rcp
#
#-------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
Time	PrcsStep	PrcsTime	PrcsStepCyc	StepGrpCyc	ThrtPrs	ThrtPos	ChmPrs	PumpPrs	Chuck2Pos	RF2SetPow	RF2LoadPow	RF2RefPow	RF2Freq	RPGLoadPow	RPGRefPow	SHT2_Temp	SHT2_Pow	SHT2_Cur	SHT2_Volt	MFC09Flw	MFC08Flw	MFC07Flw	MFC04Flw	MFC05Flw	MFC06Flw	MFC09Prs	MFC08Prs	MFC07Prs	MFC04Prs	MFC05Prs	MFC06Prs	HT17_Temp	HT18_Temp	HT19_Temp	HT20_Temp	HT21_Temp	HT22_Temp	HT23_Temp	HT24_Temp	HT25_Temp	HT26_Temp	HT27_Temp	HT28_Temp	HT29_Temp	HT30_Temp	HT31_Temp	HT32_Temp	SH2HeatExFlw	HtExcSupTemp	HtExcRetTemp	RF2ForwardAI	HF_LOAD_POS_B	HF_TUNE_POS_B	HF_R_Real_B	HF_X_Image_B	HF_Z_Phase_B	HF_Z_Power_B	HF_Z_R_B	HF_Z_X_B	HF_Z_Vrms_B	HF_Z_Irms_B
115	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
116	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
117	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
118	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
119	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
120	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
121	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
122	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
123	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
124	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
125	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
126	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
127	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
128	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
129	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
130	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
131	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
132	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
133	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
134	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
135	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
136	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
137	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
138	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
139	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
140	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
141	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
142	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
143	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
144	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
145	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
146	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
147	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
148	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
149	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
150	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
151	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
152	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
153	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
154	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
155	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
156	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
157	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
158	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
159	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
160	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
161	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
162	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
163	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
164	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
165	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
166	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
167	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
168	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
169	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
170	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
171	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
172	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
173	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
174	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
175	3	37.500	23	0	0.001	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
